"","% Solar Panel Installed","Median KW Potential","% w/ Health Insurance","Property Crime Rate","Rural/Urban Score","% w/ Bachelor's Degree","Population Density","% Children w/ Single Parent","% Population Age 45-64","% Female","% White","Income per Capita","Entrepeneurship Score","Belief in Science Score","Risk Taking Score","Religiosity Score"
"91",4.70574470574471,13.5,90.85018921,16.79400063,3,21.29265213,186.0758209,0.264854407,26.748896503659,50.2446567545592,83.6326809153212,69.72853858,70.88887866,12.44364292,0.442911877,38057
"92",1.05767268724919,7,93.43502808,11.46022854,1,23.24648666,4742.112305,0.197618008,27.8941193464041,51.2322724043498,73.3881190103499,-0.039935994,44548,96.1,85.01677527,81.31188574
"93",2.17557251908397,8.25,88.82836914,16.1354117,4,21.36093712,102.9526596,0.268352833,27.9394516565586,50.8766477870783,93.279534860408,77.40352803,80.59449609,65.00120546,86.06647912,68.31908137
"94",0.236406619385343,11.25,87.64473724,37.96912791,2,24.96317673,1092.931396,0.381398685,25.3453489314335,52.4196815838071,82.2090389938287,-0.660260116,13.2721827,73.66666667,64.64285714,67.85714285
"95",0.618869241380814,7.5,92.94788361,26.7628941,2,18.0495472,1427.873291,0.358948433,26.9931688187403,51.78875399675,77.2962374101645,70.8262114,8.944039964,-0.266887579,33706,81.25
"96",1.91436504457109,7,94.57038116,21.7580326,2,17.09454155,412.0649414,0.349727768,27.6581223652557,49.8480426536353,83.558818427939,82.59174791,95,35531,0.168920113,9.187007496
"97",0.255405801853418,8,94.55609894,25.23093312,1,13.51191044,411.5426331,0.39817427,28.6519081999799,51.2005389882502,87.5411528041246,77.2345218,60.42923664,76.28676898,81.22284131,71.10000098
"98",1.94988352794957,6.5,97.85123444,12.69611797,1,27.69004822,1723.910767,0.186242756,27.5985992713381,51.8569558911959,77.5616002263804,96.8,84.62329982,82.41765434,87.04620133,77.76167707
"99",0.16093944237258,9.5,92.97005463,17.35022604,2,17.09023285,809.4359741,0.297595694,27.2469987061271,50.7902451807328,86.8395106212228,0.346918894,75,74.93891897,68.04172679,86.58804544
"100",0.293559976049498,8.75,94.21039581,24.45909812,2,18.64643669,601.027771,0.37849841,26.3378122502866,51.7770906437828,79.9625647083348,60.82787359,72.54295676,77.77777778,74.16666666,75.23809524
"101",4.6519401053951,14.5,87.66471863,17.34675774,1,24.22011566,3903.595459,0.255361959,26.6311090622138,50.6619344697156,71.124813111599,77.02718676,74.50900901,14.12062274,-0.084163314,35939
"102",2.97004393239524,17,82.07843781,39.04641034,1,20.39614677,1328.764404,0.389312039,24.2883859652144,50.9281266954298,68.0224363666635,73.33333334,76.92307693,61.34615384,59.12820513,86.1214507
"103",1.76044183638246,8.25,91.61730194,21.39849423,2,26.01517868,344.9250793,0.249647937,24.191115062367,52.2757886796519,76.9013173846278,37103,95.7,85.40437648,84.37628993,86.84819416
"104",2.46996492799045,17,80.29881287,26.64139573,1,12.65532112,218.0140686,0.35945442,24.1050589353056,50.6077162801962,79.1058440296899,73.00035191,84.69571765,95,19482,-0.023428404
"105",0.228608152772677,17.75,84.03656006,29.39300787,1,20.44354439,689.9440918,0.37754901,25.8648289316328,51.5326336043614,74.6488104384775,66.97619048,14.97864746,-0.650728801,34846,95.2
"106",2.15229941155144,15,86.55748749,23.95178513,1,14.26909733,632.2503662,0.326364483,26.6251103444914,51.3825329860077,87.5063859899954,74.09932661,76.47306397,60,71.25953411,75.0755287
"107",0.224319518533716,3.75,88.03310394,33.88126964,1,14.21353722,11534.79688,0.595030029,22.7649261645994,52.682530503818,44.8427588784292,67.86925292,52,79.6747076,74.78216374,78.0254902
"108",3.31460382645308,15,87.70207977,44.51524535,2,17.63063812,108.1027069,0.390953424,23.1052088316485,50.768037934495,84.8156031009884,76.86793342,87.06925081,80.96521344,73.86363638,82.85745939
"109",2.15023827849925,14,88.39627838,19.05616135,1,11.76743507,72.71421814,0.341386336,22.9493354422858,47.9330753323869,82.6681273755426,83.13397128,92.74924471,94.5,21982,-0.554335145
"110",2.26306391943274,13.5,86.18238831,36.66140586,1,18.5850544,3378.574219,0.409634852,29.0246318959257,51.9894440592577,82.5124410766813,70.43525321,91.66666667,67.17687075,78.07518797,68.46603689
"111",8.17562249570693,14.75,92.29863739,17.77096508,1,24.05094528,256.9259949,0.219679957,26.5988667659146,51.1740295082708,83.9225866055447,73.75,62.38095239,17.0440051,0.524610755,37914
"112",1.82831875420552,7,97.12696838,15.99223724,1,21.98290443,759.7538452,0.283604695,29.0729889754836,51.4121204446644,84.1852103407124,84.70543807,96.1,37188,0.169824321,11.25687277
"113",1.68125981043576,15.25,84.30128479,27.31688823,2,12.75818825,343.3874207,0.412044187,24.0140070670013,50.9614681481338,78.7624331346055,73.45687726,84.61035362,94.4,21669,-0.344059902
"114",5.7976596603206,8.75,87.14516449,29.65750168,1,17.67695618,1832.925293,0.440476425,26.6142982667401,51.9399511946747,27.0689202014237,64.66269841,86.77689594,61.42857143,74.72819184,91.6918429
"115",0.215774357463731,7,90.44729614,24.74911938,1,16.04725266,1536.646973,0.436175512,25.5481421311534,51.2645340420171,77.9085691569199,81.03144698,69.03838753,81.51319998,62.75811528,69.85049705
"116",0.206025219767021,5,86.10510254,16.1379917,1,19.28223419,20968.16016,0.327248629,26.6063345605624,51.4659308616603,47.8359772443517,63.19638047,13.36198723,-0.028142678,27631,95.5
"117",0.784720645935342,8.5,94.7144165,23.66144115,2,16.29271889,244.6231995,0.337786437,26.9535138677117,50.6168327935784,86.2003351941228,71.71767955,8.073022312,0.148765306,31529,95.7
"118",0.14170183908744,10,89.14160156,41.28400677,2,21.85325432,519.9916382,0.427794826,23.0313715397622,51.7795164987409,45.3705151301595,60.27065364,68.78721816,66.52793408,80.64601323,76.00157168
